snapped_at,price,market_cap,total_volume
2022-03-04 00:00:00 UTC,1.0051636364352368,481099553.8361714,4694617.990380114
2022-03-05 00:00:00 UTC,1.0090446495841163,472615394.6642021,15781449.382347908
2022-03-06 00:00:00 UTC,1.0111914196693026,473418849.0144827,2954706.0624027783
2022-03-07 00:00:00 UTC,1.010866152372077,474184406.50432587,6858760.069679301
2022-03-08 00:00:00 UTC,1.0120014796930268,473519338.9234508,2617431.282977211
2022-03-09 00:00:00 UTC,1.0109291575221409,471944159.4613572,4476172.552815312
2022-03-10 00:00:00 UTC,1.0037341163971196,469091434.9484708,32372770.804567512
2022-03-11 00:00:00 UTC,1.0024042273920752,468098508.91065574,27862894.070427503
2022-03-12 00:00:00 UTC,1.0027285162247814,467602774.80242157,16495287.06724636
2022-03-13 00:00:00 UTC,0.9999400466518591,467582533.27397895,1431278.3457376324
2022-03-14 00:00:00 UTC,1.003211808005647,468370724.3522592,2021194.4284405175
2022-03-15 00:00:00 UTC,1.003076495958097,466280095.96583736,1990240.2577630165
2022-03-16 00:00:00 UTC,1.0022013707574078,465816724.9760176,1583892.1906358853
2022-03-17 00:00:00 UTC,1.0042147186564523,464668199.4820678,4310428.903946596
2022-03-18 00:00:00 UTC,1.0042073126053055,464796309.74288803,2264827.853854398
2022-03-19 00:00:00 UTC,1.00344313576124,471048534.039517,11451491.10229363
2022-03-20 00:00:00 UTC,1.002105982396311,471111191.7596077,1526331.9214003521
2022-03-21 00:00:00 UTC,1.0022078180185237,472159356.651045,2045412.5675207372
2022-03-22 00:00:00 UTC,1.0030330077238876,472534108.8479888,6370953.975606999
2022-03-23 00:00:00 UTC,1.0035089942517832,471914354.017259,3698727.530205892
2022-03-24 00:00:00 UTC,0.999693504486396,470986616.8644012,2774842.0931836604
2022-03-25 00:00:00 UTC,1.002197624973241,470339853.00806683,8646756.749545068
2022-03-26 00:00:00 UTC,1.0045490937058565,471241716.4749191,2957864.6727387635
2022-03-27 00:00:00 UTC,1.0041663871202602,472021559.9851231,563780.5243873282
2022-03-28 00:00:00 UTC,1.0012782772748132,473176642.8489484,4951390.962829872
2022-03-29 00:00:00 UTC,0.9983176676336696,475350825.1538806,3122416.9430912295
2022-03-30 00:00:00 UTC,1.0035874645800702,476609741.6612315,1339236.5320764207
2022-03-31 00:00:00 UTC,1.002610500626831,476884594.7812379,2261862.1408386203
2022-04-01 00:00:00 UTC,1.0032756342240685,478511861.38002753,7956229.2357907975
2022-04-02 00:00:00 UTC,1.002804598905316,479322780.8507819,2981306.1759028044
2022-04-03 00:00:00 UTC,0.9991318465026815,484595262.8312528,4059196.578338545
2022-04-04 00:00:00 UTC,1.0003838635420559,485223578.6810041,1130292.4487884957
2022-04-05 00:00:00 UTC,1.000696198850512,486601484.0241669,6141311.218353629
2022-04-06 00:00:00 UTC,1.0027362015794343,488442718.8581575,6990371.965042052
2022-04-07 00:00:00 UTC,1.002135104448017,486655760.7992843,3483128.928654612
2022-04-08 00:00:00 UTC,0.9999722518382947,487473867.06462353,3924918.7565831556
2022-04-09 00:00:00 UTC,1.0026982951268097,488908652.3510392,10321820.639548775
2022-04-10 00:00:00 UTC,1.0024186844315808,489594391.40971005,2677130.6003451734
2022-04-11 00:00:00 UTC,1.0011034618155874,489632716.48519903,3392910.6201217757
2022-04-12 00:00:00 UTC,1.0022328799082847,491906043.3202327,7785147.059672188
2022-04-13 00:00:00 UTC,1.0042003522064873,492579258.89261365,4121014.715378939
2022-04-14 00:00:00 UTC,1.0023463295709187,491418151.2798719,3454880.980030373
2022-04-15 00:00:00 UTC,1.0037403145835413,492184743.2696426,1952475.8992638509
2022-04-16 00:00:00 UTC,1.002894447631601,491622832.23004526,1639325.6633579023
2022-04-17 00:00:00 UTC,1.0017709592211017,491171163.023041,1555006.5485998269
2022-04-18 00:00:00 UTC,1.0022887692445228,491443448.6537533,2574093.7373252176
2022-04-19 00:00:00 UTC,1.0018707446409802,491962878.0590829,3030175.430293017
2022-04-20 00:00:00 UTC,1.0010038515982298,491944825.6188888,2308208.1887898957
2022-04-21 00:00:00 UTC,1.0007188870256671,489948066.4389987,4853200.087317064
2022-04-22 00:00:00 UTC,1.0003173758521409,486600863.0351305,10675352.678789183
2022-04-23 00:00:00 UTC,1.0017922485998931,488009563.2589112,2175815.262019754
2022-04-24 00:00:00 UTC,1.002894989570473,488028275.9099419,869245.5715961652
2022-04-25 00:00:00 UTC,0.998664789282493,486516860.6214465,508101.8935150334
2022-04-26 00:00:00 UTC,0.9995115658549298,486385940.6103041,1316365.7474000703
2022-04-27 00:00:00 UTC,1.001908433986028,487318584.0669072,4061172.863958033
2022-04-28 00:00:00 UTC,1.001420074498489,482113479.0031823,6480505.7233630875
2022-04-29 00:00:00 UTC,1.001004770868851,481688211.6201288,9443182.211100997
2022-04-30 00:00:00 UTC,1.0018555778161302,480775607.5979273,1280021.9023343725
2022-05-01 00:00:00 UTC,1.0017912415987489,480715301.5351615,10290204.01420335
2022-05-02 00:00:00 UTC,1.002044126278012,478973301.0617404,5770541.141081719
2022-05-03 00:00:00 UTC,1.001341126952729,478014348.6473257,11284657.717941567
2022-05-04 00:00:00 UTC,1.0012143469184833,478814719.09901196,2875476.208984557
2022-05-05 00:00:00 UTC,1.0023865329818917,477177913.08536637,6172967.199115064
2022-05-06 00:00:00 UTC,1.002518274407696,477439256.07664514,1831501.1834257296
2022-05-07 00:00:00 UTC,1.0008413477823364,476089616.49272716,2651000.282697385
2022-05-08 00:00:00 UTC,1.0014000559634106,475614253.41677094,7058081.484467529
2022-05-09 00:00:00 UTC,1.0027200439169983,467713856.58709204,18554610.38984096
2022-05-10 00:00:00 UTC,0.9998012812923223,450213480.8157024,26416038.211909324
2022-05-11 00:00:00 UTC,1.0021981720509912,441776745.93764836,18128541.75248977
2022-05-12 00:00:00 UTC,0.9952823360415199,413222228.98407316,57053157.93249871
2022-05-13 00:00:00 UTC,0.9973317390236378,359156457.1849275,113942088.46539716
2022-05-14 00:00:00 UTC,1.002126486255169,353031074.6039861,15285823.975200493
2022-05-15 00:00:00 UTC,1.0062842505720393,347732716.31376946,6228193.137420845
2022-05-16 00:00:00 UTC,1.0020613078313332,347142179.6531424,1536780.8710787878
2022-05-17 00:00:00 UTC,1.0039341938100654,348741685.38770354,8865226.889621854
2022-05-18 00:00:00 UTC,1.0030264428962399,348938406.05657244,4392348.39380697
2022-05-19 00:00:00 UTC,1.0040303792310665,345331568.30913186,5424543.9571199585
2022-05-20 00:00:00 UTC,1.0048076016563297,340431521.11636746,6555650.079439725
2022-05-21 00:00:00 UTC,1.004769534036617,340326322.4669457,1764542.395730048
2022-05-22 00:00:00 UTC,1.0056894954530737,340763487.54959095,649888.7927432299
2022-05-23 00:00:00 UTC,1.0057695679841254,340212736.1680726,3431614.7305756696
2022-05-24 00:00:00 UTC,1.0071799898627845,339856349.5875426,1673432.0276775653
2022-05-25 00:00:00 UTC,1.0059567398653821,340713342.178015,9610224.056153227
2022-05-26 00:00:00 UTC,1.0058600310811674,340253801.7541024,2478125.373474277
2022-05-27 00:00:00 UTC,1.0077562951352865,336184801.99128175,4509381.428093663
2022-05-28 00:00:00 UTC,1.0078680832251488,327180043.54142416,4677932.987283498
2022-05-29 00:00:00 UTC,1.0086480589209639,327107455.0428797,2488113.859968238
2022-05-30 00:00:00 UTC,1.0086684711662957,326422556.2540304,1996596.4197045371
2022-05-31 00:00:00 UTC,1.0074035559719843,326147563.80751306,2749100.111526366
2022-06-01 00:00:00 UTC,1.0080331225888024,328127636.39048785,7129437.7521865545
2022-06-02 00:00:00 UTC,1.0118299917388538,330636579.3543807,8958281.875172356
2022-06-03 00:00:00 UTC,1.0090041197661266,330106502.88089734,2771839.078621783
2022-06-04 00:00:00 UTC,1.0104321560599623,330519358.88838625,1289621.2891797205
2022-06-05 00:00:00 UTC,1.0128130744051331,330564824.0352955,5451915.290331963
2022-06-06 00:00:00 UTC,1.007940064260018,331866371.624102,3575976.5011613546
2022-06-07 00:00:00 UTC,1.0017686771695722,332688589.72620857,22826479.29961556
2022-06-08 00:00:00 UTC,1.003313793911647,339004426.35375166,15462650.002851931
2022-06-09 00:00:00 UTC,1.004481353677274,339293838.3817676,3163405.845362783
2022-06-10 00:00:00 UTC,1.0037543533942315,339532789.52421016,1713567.3408486254
2022-06-11 00:00:00 UTC,1.0060009551039766,337029479.9653752,11937823.281757724
2022-06-12 00:00:00 UTC,1.0089140735021376,318848214.5930091,16173666.653714593
2022-06-13 00:00:00 UTC,1.0131840652372333,304294442.22652024,10798301.082464956
2022-06-14 00:00:00 UTC,1.02609157084126,256602933.0392996,55306822.669586904
2022-06-15 00:00:00 UTC,1.020756705953824,209659367.18128553,33936900.27350273
2022-06-16 00:00:00 UTC,1.0187928245489462,202823288.30418158,23310263.453958996
2022-06-17 00:00:00 UTC,1.0147267629457917,205137683.56116807,11787810.678385694
2022-06-18 00:00:00 UTC,1.0142300020551298,207361784.01370066,1926452.6988543
2022-06-19 00:00:00 UTC,1.0189859273847401,156650104.93155396,36763190.93889302
2022-06-20 00:00:00 UTC,1.0168218819776664,159748166.09370646,10525562.851959668
2022-06-21 00:00:00 UTC,1.0177345076193394,160267754.1184787,7228227.581875778
2022-06-22 00:00:00 UTC,1.0164015119091163,164063235.1988378,5437429.08037231
2022-06-23 00:00:00 UTC,1.0282339726562486,165857418.85359532,6706617.51675034
2022-06-24 00:00:00 UTC,1.017178751846685,166891471.08631203,7719000.423190117
2022-06-25 00:00:00 UTC,1.0320382011293001,168700816.36699125,3701314.4278471065
2022-06-26 00:00:00 UTC,1.023516867465255,166067571.83588794,3668268.4017724437
2022-06-27 00:00:00 UTC,1.0186511809799703,166299186.2092002,2128276.2534248293
2022-06-28 00:00:00 UTC,1.0172644386589067,166095943.15318125,2926311.7354773227
2022-06-29 00:00:00 UTC,1.0157725999491611,163588246.97183487,5081942.890094641
2022-06-30 00:00:00 UTC,1.0170463444794848,159877641.48537886,3598868.474220976
2022-07-01 00:00:00 UTC,1.008878577301912,160787263.26459965,8152118.54715804
2022-07-02 00:00:00 UTC,1.0187301051862534,161227439.76531672,2225164.844020094
2022-07-03 00:00:00 UTC,1.0195183663010339,161274939.92446274,519465.65341455204
2022-07-04 00:00:00 UTC,1.0176253967460358,169236077.04190508,1612321.697976523
2022-07-05 00:00:00 UTC,1.0193386584951445,170682348.37364933,4778488.63752322
2022-07-06 00:00:00 UTC,1.018572175196865,171666225.55529475,2545169.9613602925
2022-07-07 00:00:00 UTC,1.0186595370966975,172122978.5688972,2330281.593852094
2022-07-08 00:00:00 UTC,1.0268590885667486,174058635.32621986,3364950.596898162
2022-07-09 00:00:00 UTC,1.027476740940302,172840415.53615993,638603.6626561864
2022-07-10 00:00:00 UTC,1.024500310796427,173151886.8676693,737004.5330964838
2022-07-11 00:00:00 UTC,1.0226648792959967,172705682.87667966,198031.57435050653
2022-07-12 00:00:00 UTC,1.0180778646462307,172064031.07042143,2581702.45457922
2022-07-13 00:00:00 UTC,1.0268490175918537,174382455.8723633,5036709.199792196
2022-07-14 00:00:00 UTC,1.0241539398715773,172727871.2021358,2163133.800982178
2022-07-15 00:00:00 UTC,1.0291731818923084,172996521.51969144,2379481.518169997
2022-07-16 00:00:00 UTC,1.0240102690331074,173619023.76690063,1473238.930183011
2022-07-17 00:00:00 UTC,1.0252039101778392,174805212.91380128,2658780.229771971
2022-07-18 00:00:00 UTC,1.0207408177836494,177503099.53367314,1457689.4888087935
2022-07-19 00:00:00 UTC,1.0246739621463365,178188196.4683552,1994306.5674790205
2022-07-20 00:00:00 UTC,1.0266571223324414,180126309.42122754,1981499.2741863816
2022-07-21 00:00:00 UTC,1.0245077322702387,179870828.4244271,354555.74587245
2022-07-22 00:00:00 UTC,1.0229750910848243,184725254.03004527,2211318.615845449
2022-07-23 00:00:00 UTC,1.0206620337874528,184650753.17565662,4335413.076562364
2022-07-24 00:00:00 UTC,1.025080827330564,174082565.07851705,612538.4731718944
2022-07-25 00:00:00 UTC,1.0299730010881694,176685106.33968166,8009222.015122215
2022-07-26 00:00:00 UTC,1.031852701807995,177841908.70432574,419949.5871076808
2022-07-27 00:00:00 UTC,1.0267301064732182,176318037.18080252,532168.2370144943
2022-07-28 00:00:00 UTC,1.033580909027675,178670193.98572904,1584337.9282610822
2022-07-29 00:00:00 UTC,1.039452337921619,178248436.03667334,2125002.014799183
2022-07-30 00:00:00 UTC,1.0294888236372628,179304080.4354998,1171325.5783975741
2022-07-31 00:00:00 UTC,1.0304320039433081,178367286.6194916,1662982.9134908365
2022-08-01 00:00:00 UTC,1.0313445937150871,178644142.51236445,746998.6668377017
2022-08-02 00:00:00 UTC,1.030374603155,178431132.9251551,1215129.8679429006
2022-08-03 00:00:00 UTC,1.026641503283309,178254192.98809427,1483177.2133185219
2022-08-04 00:00:00 UTC,1.0252574588761132,178787658.86653388,1856069.3413917269
2022-08-05 00:00:00 UTC,1.0237080428494247,176979558.56414843,3434756.258219723
2022-08-06 00:00:00 UTC,1.0226851647406652,178759725.3477056,6945520.79498674
2022-08-07 00:00:00 UTC,1.0212948214930342,179495726.15263745,1972786.5419969189
2022-08-08 00:00:00 UTC,1.025565312127901,179954357.78426567,1551147.6221587677
2022-08-09 00:00:00 UTC,1.0355072446523428,179740177.0506957,499672.52388082235
2022-08-10 00:00:00 UTC,1.0310279283305297,180642884.51392004,1029583.4065669177
2022-08-11 00:00:00 UTC,1.0241354871023172,181727403.4837702,2972327.313844011
2022-08-12 00:00:00 UTC,1.004979242554163,184222926.3611619,15186647.194455435
2022-08-13 00:00:00 UTC,0.9975349375945688,185711990.46672374,3053883.7619217196
2022-08-14 00:00:00 UTC,1.0137480252873268,190447088.5276608,10035116.63217652
2022-08-15 00:00:00 UTC,1.0309536511368032,195325177.01879236,20882195.563354332
2022-08-16 00:00:00 UTC,1.0292512385878145,192555785.15509263,647493.2687994859
2022-08-17 00:00:00 UTC,1.0187977972146716,191054149.47765526,577616.4768016507
2022-08-18 00:00:00 UTC,1.0058209766004496,189356940.4750352,5889719.686203852
2022-08-19 00:00:00 UTC,1.0157722555698934,188959134.46854487,1619501.5984405335
2022-08-20 00:00:00 UTC,1.0221957748564052,188806365.65568218,8403174.521685667
2022-08-21 00:00:00 UTC,1.018072050654895,185914224.70945403,5962695.861740958
2022-08-22 00:00:00 UTC,1.0239751006929971,188759841.04714188,6317856.158644004
2022-08-23 00:00:00 UTC,1.0213683214536735,188202178.17545962,2440512.844384553
2022-08-24 00:00:00 UTC,1.0149573029772485,187982973.09677568,3296212.3822102
2022-08-25 00:00:00 UTC,1.0100104123634914,187858854.078005,2965778.1244260487
2022-08-26 00:00:00 UTC,1.028163834424757,193104911.90913215,2387719.0894679115
2022-08-27 00:00:00 UTC,1.055147816797181,198266583.9411876,14425856.310121471
2022-08-28 00:00:00 UTC,1.0314678212762014,187678738.8563263,5624324.81428482
2022-08-29 00:00:00 UTC,1.03479077147828,188192652.04389006,1058287.8718763
2022-08-30 00:00:00 UTC,1.010955042200513,185874797.23291403,20675326.226450723
2022-08-31 00:00:00 UTC,0.997125793265713,182840043.33021098,21350772.127460144
2022-09-01 00:00:00 UTC,0.9921780196610287,183773504.10693648,5647909.062617773
2022-09-02 00:00:00 UTC,0.9938637674105176,180952671.24468067,835770.441451778
2022-09-03 00:00:00 UTC,1.014810174762912,184873043.38654998,1025734.3963220278
2022-09-04 00:00:00 UTC,1.02126878015901,186309264.2929816,494147.10761162924
2022-09-05 00:00:00 UTC,1.0153225267121142,186090359.46957695,383200.7858422086
2022-09-06 00:00:00 UTC,0.9980943491891484,182289526.04001275,1498408.3800762976
2022-09-07 00:00:00 UTC,1.0040677842735184,175021233.04456905,3060648.4310881784
2022-09-08 00:00:00 UTC,1.004793233064011,177770595.90236682,3258260.5692555574
2022-09-09 00:00:00 UTC,1.0079325021282408,174664049.03668198,1502515.740693963
2022-09-10 00:00:00 UTC,1.0032976953676755,171945738.45191255,6487927.0624685325
2022-09-11 00:00:00 UTC,1.0047488992090299,172345780.94455606,1425953.4987119827
2022-09-12 00:00:00 UTC,0.9971825841634517,172245984.92266268,2570876.534945998
2022-09-13 00:00:00 UTC,0.9999963695306556,170309636.93698454,19330103.54083614
2022-09-14 00:00:00 UTC,0.9950078231981022,168962049.12533954,2605344.0139642777
2022-09-15 00:00:00 UTC,1.0066685125794508,165953792.5792347,5333659.710645938
2022-09-16 00:00:00 UTC,0.999070346741552,166274803.67137536,4184283.5230864217
2022-09-17 00:00:00 UTC,1.0078338704696361,167650319.8581581,4697037.081603978
2022-09-18 00:00:00 UTC,1.0146770611304965,169113089.76935413,10727816.400542915
2022-09-19 00:00:00 UTC,1.0146468442462777,168849557.91622186,2900331.5687216423
2022-09-20 00:00:00 UTC,1.0290801830646212,174322240.61585405,7345727.715498316
2022-09-21 00:00:00 UTC,1.029925092123789,174875800.31193557,779607.4220806351
2022-09-22 00:00:00 UTC,1.0296087188206922,174872238.15765163,2804701.919552278
2022-09-23 00:00:00 UTC,1.0292070620534346,174586531.58689195,1282841.7855024568
2022-09-24 00:00:00 UTC,1.0281215780608843,175509477.8028985,1463678.2740459759
2022-09-25 00:00:00 UTC,1.0351643291961095,175561179.36703905,3476353.910790585
2022-09-26 00:00:00 UTC,1.0374308452318974,175653351.28351116,720660.610861622
2022-09-27 00:00:00 UTC,1.0226209347665132,173895892.8079906,12322957.847282453
2022-09-28 00:00:00 UTC,1.0254822085498838,174781882.96623236,2598641.5941531635
2022-09-29 00:00:00 UTC,1.0293274039476021,174958637.50513786,7809777.547708437
2022-09-30 00:00:00 UTC,1.024600563533433,175839369.64295968,3892570.9282284128
2022-10-01 00:00:00 UTC,1.0257345183094475,176654828.95427957,1924134.0840191806
2022-10-02 00:00:00 UTC,1.0249565791188926,176034946.79761723,698497.9533345924
2022-10-03 00:00:00 UTC,1.0271253883322664,173380907.74939075,4739645.712285882
2022-10-04 00:00:00 UTC,1.0260381690558298,173808135.8226139,7537330.392596538
2022-10-05 00:00:00 UTC,1.0319625948301914,174857411.5047299,1322798.7026562088
2022-10-06 00:00:00 UTC,1.027843556886859,175140241.2871367,2616078.749805055
2022-10-07 00:00:00 UTC,1.0347094235425038,174182569.06683508,4431932.935390096
2022-10-08 00:00:00 UTC,1.0356693939080643,173506324.75563258,2356089.207145555
2022-10-09 00:00:00 UTC,1.0301666056916354,173680285.0807816,416878.0780484311
2022-10-10 00:00:00 UTC,1.0303275539393528,173398147.93275273,1546178.5985047622
2022-10-11 00:00:00 UTC,1.0281412127800815,175831604.5520487,3262471.9151409282
2022-10-12 00:00:00 UTC,1.0264840514015463,175185830.42428246,847846.118242833
2022-10-13 00:00:00 UTC,1.023212302958883,175876212.34394655,704620.114776919
2022-10-14 00:00:00 UTC,1.032451173783713,175423821.96807837,5777162.922620204
2022-10-15 00:00:00 UTC,1.0294245157971114,175342505.62757877,2021836.4561971251
2022-10-16 00:00:00 UTC,1.0265756056871758,175468870.44717804,541903.8711571838
2022-10-17 00:00:00 UTC,1.0318765836285733,175367326.6505836,3858182.4003231493
2022-10-18 00:00:00 UTC,1.0303119729169434,175498459.39995307,2169929.8788602008
2022-10-19 00:00:00 UTC,1.0247816680064001,174867593.2272154,1703183.304037321
2022-10-20 00:00:00 UTC,1.0305593759264209,175122235.17085314,939308.1218856879
2022-10-21 00:00:00 UTC,1.0274260617019326,175640800.7170407,1336864.2240492636
2022-10-22 00:00:00 UTC,1.0327862313364429,178653031.16754818,5183606.970209906
2022-10-23 00:00:00 UTC,1.0288715581865346,178702792.86938345,2526140.9879163885
2022-10-24 00:00:00 UTC,1.0350835505546045,180004134.00964302,2501999.3884820933
2022-10-25 00:00:00 UTC,1.0372539338108293,180904774.44630095,2045115.1817697852
2022-10-26 00:00:00 UTC,1.0332090137045407,181421833.69780004,3163277.5570372553
2022-10-27 00:00:00 UTC,1.0349648220162397,183796962.83362395,7936965.290849225
2022-10-28 00:00:00 UTC,1.0353860649411728,184667610.44797635,3518536.5604791665
2022-10-29 00:00:00 UTC,1.0384658519326546,185905611.97930497,5777617.995213377
2022-10-30 00:00:00 UTC,1.0340447998495734,186378441.0358896,2082347.6672376858
2022-10-31 00:00:00 UTC,1.037553446523276,188213635.68040463,5140100.741143889
2022-11-01 00:00:00 UTC,1.0360517177970192,188514989.9034594,1612451.6026945494
2022-11-02 00:00:00 UTC,1.0389226512899568,188840444.37892526,3740213.9240447124
2022-11-03 00:00:00 UTC,1.0288693064651293,187183339.157377,14550201.4325719
2022-11-04 00:00:00 UTC,1.0366814326910976,190299851.58132157,9120221.273834225
2022-11-05 00:00:00 UTC,1.0372174265779612,192701647.06956068,2783434.294008528
2022-11-06 00:00:00 UTC,1.0424731986153546,193461461.85397372,2614757.0782102346
2022-11-07 00:00:00 UTC,1.0373639658445613,193346680.30576262,842611.8688488842
2022-11-08 00:00:00 UTC,1.0363897970821556,193120222.1592784,4417723.87165794
2022-11-09 00:00:00 UTC,1.0485117931234171,193100365.93617857,9387727.94780408
2022-11-10 00:00:00 UTC,1.0472479830527948,190552244.92734152,11537754.943835232
2022-11-11 00:00:00 UTC,1.043634682741964,187490512.74556628,10958320.07726472
2022-11-12 00:00:00 UTC,1.0409025667602072,183702137.3783792,17125215.46785173
2022-11-13 00:00:00 UTC,1.039799935083835,183713908.86293235,3376928.049117298
2022-11-14 00:00:00 UTC,1.046287397921135,186056437.99222353,2718449.7305266727
2022-11-15 00:00:00 UTC,1.036428870466056,186115313.94426116,7740563.177365018
2022-11-16 00:00:00 UTC,1.0374581838462202,192317704.1114807,4326191.869887163
2022-11-17 00:00:00 UTC,1.0434906558358,192350933.57592085,2566005.9919002135
2022-11-18 00:00:00 UTC,1.033157172782752,191799421.50995475,5895602.8142343
2022-11-19 00:00:00 UTC,1.033557331054927,196695413.72867152,4597908.649754401
2022-11-20 00:00:00 UTC,1.0406727142434047,198326147.63059562,4008447.638220656
2022-11-21 00:00:00 UTC,1.0365733736979592,197420823.95561314,4284150.293286867
2022-11-22 00:00:00 UTC,1.0414171839787574,196323052.8419631,7640765.744817359
2022-11-23 00:00:00 UTC,1.032312443778888,184009499.6413341,15976727.922820155
2022-11-24 00:00:00 UTC,1.0389542724054535,185229443.75910696,8156648.447915822
2022-11-25 00:00:00 UTC,1.0379198857810255,184539591.71407723,2121012.9669662197
2022-11-26 00:00:00 UTC,1.0406223409703739,185092839.44745767,1674120.6594366007
2022-11-27 00:00:00 UTC,1.0396593329614674,184897807.0413449,4219544.990543525
2022-11-28 00:00:00 UTC,1.0433122287123788,185759151.83657214,2981187.388862807
2022-11-29 00:00:00 UTC,1.0396631032102799,186319080.18687248,2549164.480082324
2022-11-30 00:00:00 UTC,1.0395813223379804,186776300.0095821,920222.9122724754
2022-12-01 00:00:00 UTC,1.0416925512120128,185792909.4496545,2209106.8853757335
2022-12-02 00:00:00 UTC,1.0341006404857562,184910778.40663537,3686536.460201446
2022-12-03 00:00:00 UTC,1.0364584636666283,185383123.634107,2625213.3127902676
2022-12-04 00:00:00 UTC,1.0346036144040145,186089284.4266166,1569173.8242470254
2022-12-05 00:00:00 UTC,1.0310790192468702,184918293.33889887,861768.5774508063
2022-12-06 00:00:00 UTC,1.0257629495953549,185450802.9139487,5207390.832375271
2022-12-07 00:00:00 UTC,1.0289646127413552,185536678.3899443,1988946.7791233645
2022-12-08 00:00:00 UTC,1.0359471928420056,187104517.66892305,3018382.9140548594
2022-12-09 00:00:00 UTC,1.0371734564900355,186103461.7105658,2390646.2298363703
2022-12-10 00:00:00 UTC,1.0333738469706,186596751.5314772,2071022.2765336495
2022-12-11 00:00:00 UTC,1.0343975547894786,186559716.64973825,381957.5070128202
2022-12-12 00:00:00 UTC,1.0364466347328976,187185330.04741678,1819699.6527952321
2022-12-13 00:00:00 UTC,1.0267404787598868,186169273.3301235,9806914.864342727
2022-12-14 00:00:00 UTC,1.0214580240276587,186102297.3260268,18496064.39960939
2022-12-15 00:00:00 UTC,1.0216339803648553,186129695.37999564,5414410.848244323
2022-12-16 00:00:00 UTC,1.023445251865402,186936645.24373573,11058501.655090004
2022-12-17 00:00:00 UTC,1.0202992261647614,185668003.14876693,2371857.426965246
2022-12-18 00:00:00 UTC,1.021296696249203,184536665.77334893,11992568.623022255
2022-12-19 00:00:00 UTC,1.0205708300167478,185066960.13519832,2538503.205697334
2022-12-20 00:00:00 UTC,1.02078806319208,184808577.1773518,1311035.0405913277
2022-12-21 00:00:00 UTC,1.0222833356391414,185526727.1344055,1603115.3874523737
2022-12-22 00:00:00 UTC,1.0217268014497227,185720072.56757858,7732735.48064093
2022-12-23 00:00:00 UTC,1.0231275330763334,186190503.7990132,1158022.5914183352
2022-12-24 00:00:00 UTC,1.0239572920063083,186118108.26314834,1335613.66372614
2022-12-25 00:00:00 UTC,1.0241296294451612,186668841.8578692,1707920.9339240564
2022-12-26 00:00:00 UTC,1.025685426042017,187024587.07555807,1181317.90735463
2022-12-27 00:00:00 UTC,1.020019853690771,185761858.513312,3498001.6547670714
2022-12-28 00:00:00 UTC,1.0218088534496172,183328470.13483146,1043426.4422016821
2022-12-29 00:00:00 UTC,1.026585301165016,183024831.7764558,7755701.693078345
2022-12-30 00:00:00 UTC,1.0224252231293331,182938631.59152925,4222781.190870546
2022-12-31 00:00:00 UTC,1.0255246071569126,183414900.25675476,2387233.3159024143
2023-01-01 00:00:00 UTC,1.022912041042208,183447260.2580929,718276.3616275442
2023-01-02 00:00:00 UTC,1.0236647269571357,182846943.96194568,1404028.5350385476
2023-01-03 00:00:00 UTC,1.0225944235060824,182599285.8664159,280507.68278152513
2023-01-04 00:00:00 UTC,1.0243323218657532,182861920.48898685,2769150.822983469
2023-01-05 00:00:00 UTC,1.0232463688902378,182726526.4207382,3734636.1991268876
2023-01-06 00:00:00 UTC,1.0235264542861213,181687877.9153328,2336819.301099856
2023-01-07 00:00:00 UTC,1.0244661007987794,181854129.11195275,2665237.2879689634
2023-01-08 00:00:00 UTC,1.026238468294411,181828728.94073522,9138629.764744539
2023-01-09 00:00:00 UTC,1.0246530755605172,181568673.4879249,513697.616776961
2023-01-10 00:00:00 UTC,1.0268758724893885,182292521.43575513,3015359.308977345
2023-01-11 00:00:00 UTC,1.0246808919409718,181386000.6420442,1860045.996699411
2023-01-12 00:00:00 UTC,1.0233935016718747,181582479.47905403,6707336.6560177645
2023-01-13 00:00:00 UTC,1.015100849380003,184292978.41854113,13290045.075556383
2023-01-14 00:00:00 UTC,1.0185971010259658,184635228.75659764,3608999.9741295483
2023-01-15 00:00:00 UTC,1.0134241353401585,183752801.09885618,10854948.129684556
2023-01-16 00:00:00 UTC,1.0076162174353296,181560051.75623378,4664932.802146234
2023-01-17 00:00:00 UTC,1.0213727222591398,175019627.25168806,20373543.547606576
2023-01-18 00:00:00 UTC,1.0174393166070463,173959034.24939862,1797221.1567807156
2023-01-19 00:00:00 UTC,1.0170770159057378,174345823.8500115,3032889.8529156595
2023-01-20 00:00:00 UTC,1.0171150907149018,174232966.10032722,691545.3536628948
2023-01-21 00:00:00 UTC,1.0167084403155449,174794636.22217166,1674269.047149832
2023-01-22 00:00:00 UTC,1.0153617674568738,174782000.94316027,1242286.4078997446
2023-01-23 00:00:00 UTC,1.0158756262273012,174839466.6040608,771820.2117255963
2023-01-24 00:00:00 UTC,1.0166590651819414,174790604.41222218,821708.0724036439
2023-01-25 00:00:00 UTC,1.018631526468017,175032375.60583118,2602737.472698588
2023-01-26 00:00:00 UTC,0.9997176254680061,182198080.47573394,64078236.923318096
2023-01-27 00:00:00 UTC,1.010731171686935,223017383.7769465,71754600.71842492
2023-01-28 00:00:00 UTC,1.0060876764012736,227329014.2671341,7507787.079288566
2023-01-29 00:00:00 UTC,1.0072085881876818,227659526.85960662,2351383.4468302005
